date,away,away_score,home,home_score,away_1st_half,away_2nd_half,away_OT,home_1st_half,home_2nd_half,home_OT,spread,over_under
2017-12-31,St. John's,70,Seton Hall,75,33,37,,43,32,,11.5,149.5
2017-12-31,Georgia,61,Kentucky,66,27,34,,26,40,,9.5,146.5
2017-12-31,South Carolina,69,Mississippi,74,30,39,,31,43,,2.5,148.5
2017-12-31,Utah,66,Oregon State,64,38,28,,32,32,,,135.0
2017-12-31,Virginia Tech,56,Syracuse,68,19,37,,32,36,,3.0,143.5
2017-12-31,South Florida,39,Southern Methodist,79,16,23,,28,51,,23.5,128.5
2017-12-31,Washington,53,UCLA,74,36,17,,28,46,,9.0,160.5
2017-12-31,Washington State,71,USC,89,31,40,,41,48,,13.5,156.5
2017-12-31,Colorado,62,Oregon,77,28,34,,37,40,,11.0,147.5
2018-01-01,Quinnipiac,71,Siena,70,32,39,,36,34,,3.5,146.5
2018-01-01,Youngstown State,80,Cleveland State,77,43,37,,32,45,,7.5,152.0
2018-01-01,West Virginia,77,Kansas State,69,31,46,,26,43,,-2.0,148.0
2018-01-01,Texas,74,Iowa State,70,31,30,,31,30,,-2.5,138.0
2018-01-01,Southern,66,Texas Southern,78,34,32,,37,41,,8.5,149.5
2018-01-02,Akron,75,Western Michigan,87,31,44,,47,40,,7.0,144.5
2018-01-02,Alabama,75,Vanderbilt,76,33,42,,43,33,,2.5,145.5
2018-01-02,Auburn,94,Tennessee,84,42,52,,36,48,,5.0,153.5
2018-01-02,Butler,79,Xavier,86,36,43,,44,42,,6.5,155.5
2018-01-02,Delaware,78,College of Charleston,93,44,34,,43,50,,9.5,128.5
2018-01-02,Drexel,87,UNC Wilmington,107,40,47,,57,50,,3.0,154.5
2018-01-02,Eastern Michigan,62,Ball State,72,36,26,,31,41,,5.5,149.0
2018-01-02,Hofstra,71,Northeastern,70,41,30,,40,30,,5.5,149.5
2018-01-02,Indiana,61,Wisconsin,71,33,28,,30,41,,5.5,134.0
2018-01-02,Manhattan,101,Marist,96,32,48,,44,36,,-4.0,135.0
2018-01-02,Miami-Ohio,77,Bowling Green,72,39,38,,34,38,,5.5,
2018-01-02,Michigan,75,Iowa,68,48,27,,36,32,,-3.0,142.0
2018-01-02,Ohio,50,Central Michigan,75,31,19,,37,38,,2.5,149.5
2018-01-02,Penn State,69,Maryland,75,34,35,,30,45,,3.5,140.0
2018-01-02,TCU,81,Baylor,78,36,28,,28,36,,-1.5,147.0
2018-01-02,Toledo,94,Buffalo,104,41,53,,47,57,,6.0,159.5
2018-01-02,Towson,72,Elon,75,31,41,,27,48,,-1.5,141.5
2018-01-02,William & Mary,84,James Madison,76,38,46,,41,35,,1.5,159.5
2018-01-02,IUPUI,67,Wisconsin-Green Bay,63,33,34,,33,30,,2.5,148.0
2018-01-02,Kent State,61,Northern Illinois,75,32,29,,33,42,,2.5,149.5
2018-01-02,Arkansas,75,Mississippi State,78,28,47,,32,46,,-2.5,153.5
2018-01-02,Florida,83,Texas A&M,66,46,37,,30,36,,1.5,141.0
2018-01-02,Georgetown University,90,DePaul,81,46,44,,37,44,,4.5,145.0
2018-01-02,Nebraska,70,Northwestern,55,25,45,,30,25,,7.5,140.0
2018-01-02,Pittsburgh,51,Louisville,77,23,28,,41,36,,17.0,137.5
2018-01-02,San Diego State,77,Colorado State,68,34,43,,31,37,,-7.5,143.0
2018-01-02,Texas Tech,85,Kansas,73,43,42,,32,41,,7.5,148.0
2018-01-03,Marquette,95,Providence,90,37,42,,38,41,,-1.5,150.5
2018-01-03,Mississippi,60,Georgia,71,31,29,,39,32,,4.5,146.5
2018-01-03,Clemson,74,Boston College,70,38,36,,23,47,,-5.5,141.0
2018-01-03,Connecticut,88,Tulsa,90,36,39,,42,33,,2.5,133.0
2018-01-03,East Carolina,67,South Florida,65,29,38,,35,30,,5.0,129.0
2018-01-03,George Washington,52,Duquesne,69,29,23,,34,35,,,130.5
2018-01-03,La Salle,62,Rhode Island,74,26,36,,33,41,,12.5,144.0
2018-01-03,Memphis,56,Central Florida,65,22,34,,21,44,,7.5,126.0
2018-01-03,North Carolina,80,Florida State,81,40,40,,51,30,,,164.0
2018-01-03,Richmond,65,Fordham,69,33,27,,35,25,,1.0,133.5
2018-01-03,Rutgers,51,Purdue,82,24,27,,45,37,,19.0,138.5
2018-01-03,Saint Louis,51,Davidson,54,33,18,,22,32,,7.5,138.5
2018-01-03,Syracuse,67,Wake Forest,73,32,35,,29,44,,1.5,136.5
2018-01-03,VCU,81,Saint Joseph's,87,40,36,,46,30,,-1.0,153.5
2018-01-03,George Mason,80,UMass,72,36,30,,34,32,,8.0,137.0
2018-01-03,Evansville,63,Southern Illinois,65,29,34,,32,33,,4.5,130.5
2018-01-03,Illinois State,62,Drake,87,26,36,,40,47,,3.5,147.0
2018-01-03,Indiana State,61,Loyola-Chicago,57,33,28,,25,32,,6.0,138.5
2018-01-03,South Dakota State,87,North Dakota State,80,45,42,,46,34,,,148.0
2018-01-03,St. John's,71,Creighton,78,43,28,,36,42,,12.0,157.0
2018-01-03,Valparaiso,71,Bradley,80,33,38,,33,47,,6.5,131.0
2018-01-03,Western Illinois,50,South Dakota,62,22,28,,35,27,,17.0,147.5
2018-01-03,Kentucky,74,LSU,71,31,43,,36,35,,-2.5,156.5
2018-01-03,St. Bonaventure,72,Dayton,82,25,47,,39,43,,-1.5,139.0
2018-01-03,Fresno State,79,Utah State,81,35,34,,39,30,,-1.5,141.0
2018-01-03,Illinois,67,Minnesota,77,26,41,,39,38,,8.5,151.0
2018-01-03,Miami,54,Georgia Tech,64,28,26,,28,36,,-5.0,127.0
2018-01-03,Missouri,79,South Carolina,68,39,40,,27,41,,1.0,139.5
2018-01-03,New Mexico,62,Boise State,90,22,40,,45,45,,9.0,148.5
2018-01-03,North Carolina State,58,Notre Dame,88,36,22,,48,40,,6.5,144.5
2018-01-03,Oklahoma State,89,Oklahoma,109,42,47,,50,59,,9.5,164.5
2018-01-03,Virginia,78,Virginia Tech,52,37,41,,25,27,,-3.5,133.5
2018-01-03,UC Riverside,65,Cal State-Fullerton,68,32,33,,37,31,,7.0,141.5
2018-01-03,Wyoming,83,Nevada,92,33,50,,36,56,,12.0,155.0
2018-01-03,UNLV,82,San Jose State,76,37,29,,30,36,,-13.5,149.5
2018-01-04,Eastern Illinois,61,Morehead State,52,29,32,,21,31,,3.5,136.5
2018-01-04,Houston,63,Wichita State,81,32,31,,53,28,,10.0,151.0
2018-01-04,Middle Tennessee,71,Florida International,66,22,36,,26,32,,-12.0,139.0
2018-01-04,Ohio State,92,Iowa,81,46,46,,32,49,,-1.5,151.5
2018-01-04,Tennessee-Martin,69,Austin Peay,75,25,44,,36,39,,6.5,135.0
2018-01-04,UAB,75,Florida Atlantic,44,32,43,,21,23,,-6.5,142.0
2018-01-04,UIC,70,IUPUI,65,34,36,,41,24,,2.5,141.0
2018-01-04,VMI,53,Wofford,92,21,32,,45,47,,15.0,139.5
2018-01-04,Wisconsin-Green Bay,79,Cleveland State,80,41,38,,36,44,,1.5,147.0
2018-01-04,Arkansas-Little Rock,64,Georgia State,73,31,33,,35,38,,13.0,125.5
2018-01-04,Arkansas State,49,Georgia Southern,80,26,23,,44,36,,11.0,151.5
2018-01-04,The Citadel,67,Furman,107,33,34,,56,51,,19.0,173.5
2018-01-04,UTSA,78,Louisiana Tech,76,37,41,,36,40,,8.0,155.0
2018-01-04,Western Carolina,75,Chattanooga,63,42,33,,28,35,,5.0,136.0
2018-01-04,Wisconsin-Milwaukee,63,Youngstown State,72,28,35,,30,42,,-7.0,148.0
2018-01-04,Charlotte,70,North Texas,68,34,36,,28,40,,7.5,144.0
2018-01-04,Coastal Carolina,72,Louisiana-Monroe,82,21,51,,37,45,,-4.0,138.5
2018-01-04,East Tennessee State,90,Samford,72,44,46,,34,38,,-8.5,144.5
2018-01-04,IPFW,60,Oral Roberts,76,32,28,,37,39,,-2.0,153.0
2018-01-04,Maryland,61,Michigan State,91,32,29,,44,47,,15.0,141.0
2018-01-04,Old Dominion,82,Rice,75,35,34,,31,38,,-15.5,133.5
2018-01-04,Southeast Missouri State,73,Murray State,89,34,39,,45,44,,14.5,152.0
2018-01-04,Southern Illinois-Edwardsville,85,Eastern Kentucky,82,40,45,,37,45,,6.0,147.0
2018-01-04,Tennessee Tech,67,Belmont,80,33,34,,39,41,,12.5,152.5
2018-01-04,UTEP,75,Southern Mississippi,85,24,51,,35,50,,4.0,130.5
2018-01-04,Appalachian State,45,Louisiana-Lafayette,78,17,28,,46,32,,11.5,163.0
2018-01-04,Troy,76,Texas-Arlington,86,33,43,,40,46,,7.5,153.0
2018-01-04,Arizona State,81,Colorado,90,34,40,,29,45,,-9.0,160.0
2018-01-04,Jacksonville State,60,Tennessee State,67,25,35,,25,42,,-5.5,127.5
2018-01-04,South Alabama,69,Texas State,72,30,39,,41,31,,5.0,129.0
2018-01-04,Arizona,94,Utah,82,46,48,,32,50,,-3.5,142.0
2018-01-04,Cincinnati,55,Temple,53,26,29,,29,24,,-7.5,137.0
2018-01-04,North Dakota,79,Montana,109,29,50,,50,59,,14.5,149.5
2018-01-04,Northern Arizona,55,Weber State,95,27,28,,39,56,,11.0,144.0
2018-01-04,Northern Colorado,64,Montana State,76,31,33,,39,37,,-3.0,153.0
2018-01-04,Northern Iowa,55,Missouri State,62,22,33,,31,31,,5.0,123.0
2018-01-04,Southern Methodist,70,Tulane,73,33,37,,26,47,,-9.0,140.0
2018-01-04,Southern Utah,78,Idaho State,93,42,36,,49,44,,5.0,155.5
2018-01-04,Portland State,74,Eastern Washington,81,40,34,,38,43,,1.5,167.0
2018-01-04,Hawaii,81,Long Beach State,89,38,43,,46,43,,-1.5,148.5
2018-01-04,Pacific,56,Saint Mary's-California,74,25,31,,36,38,,,145.5
2018-01-04,Sacramento State,68,Idaho,69,29,39,,37,32,,14.0,135.0
2018-01-04,San Diego,81,Portland,74,37,35,,34,38,,-7.5,135.5
2018-01-04,Santa Clara,65,Loyola Marymount,49,31,34,,23,26,,4.5,143.5
2018-01-04,UC Irvine,53,UC Davis,64,30,23,,31,33,,4.5,131.5
2018-01-04,UC-Santa Barbara,79,Cal Poly,80,40,39,,36,44,,-4.5,143.0
2018-01-04,UCLA,99,Stanford,107,41,44,,36,49,,-2.5,153.0
2018-01-04,USC,80,California,62,41,39,,20,42,,-6.5,153.0
2018-01-04,BYU,69,San Francisco,59,33,36,,26,33,,-2.0,135.0
2018-01-04,Gonzaga,89,Pepperdine,59,41,48,,23,36,,-23.0,151.0
2018-01-05,Akron,65,Toledo,67,31,34,,41,26,,8.5,153.5
2018-01-05,College of Charleston,82,Drexel,87,26,47,,34,39,,-5.0,139.0
2018-01-05,Elon,60,Northeastern,72,18,42,,39,33,,5.0,141.0
2018-01-05,Fairfield,77,Rider,96,34,43,,50,46,,5.5,154.5
2018-01-05,James Madison,81,Hofstra,87,32,40,,33,39,,7.5,151.0
2018-01-05,Manhattan,66,Monmouth,77,33,33,,33,44,,5.5,137.5
2018-01-05,Niagara,84,Siena,76,37,47,,31,45,,-1.0,156.5
2018-01-05,Saint Peter's,69,Iona,73,28,41,,29,44,,5.5,139.5
2018-01-05,UNC Wilmington,71,Towson,89,35,36,,45,44,,9.5,153.5
2018-01-05,William & Mary,90,Delaware,65,49,41,,28,37,,1.5,151.5
2018-01-05,Wisconsin,60,Rutgers,64,24,36,,25,39,,-3.0,125.0
2018-01-05,Canisius,82,Quinnipiac,74,48,34,,34,40,,-3.5,145.5
2018-01-05,Northwestern,63,Penn State,78,34,29,,41,37,,5.5,136.5
2018-01-05,Northern Kentucky,87,Oakland,83,41,46,,47,36,,2.5,161.0
2018-01-05,Wright State,80,Detroit,73,43,37,,27,46,,-4.5,154.5
2018-01-05,Oregon,64,Oregon State,76,29,35,,30,46,,-2.5,144.0
2018-01-06,Alabama,46,Georgia,65,24,22,,44,21,,2.0,141.5
2018-01-06,Bowling Green,75,Eastern Michigan,71,29,37,,30,36,,10.5,150.5
2018-01-06,Creighton,90,Georgetown University,66,45,45,,27,39,,-5.5,161.0
2018-01-06,East Carolina,65,Connecticut,70,31,34,,32,38,,16.5,134.0
2018-01-06,Illinois,69,Michigan,79,34,35,,31,48,,,136.5
2018-01-06,Louisville,69,Clemson,74,23,32,,23,32,,6.5,139.0
2018-01-06,Pittsburgh,67,Virginia Tech,81,34,33,,39,42,,16.5,144.5
2018-01-06,UMass,62,Dayton,60,27,35,,32,28,,8.0,138.5
2018-01-06,Xavier,72,Providence,81,32,40,,40,41,,-5.5,156.0
2018-01-06,Florida,77,Missouri,75,36,41,,35,40,,1.0,147.5
2018-01-06,North Carolina,49,Virginia,61,28,21,,35,26,,4.5,134.0
2018-01-06,UNC Greensboro,63,VMI,61,37,26,,25,36,,-13.0,135.5
2018-01-06,Arizona,77,Colorado,80,29,48,,45,35,,-9.0,149.5
2018-01-06,Buffalo,83,Ball State,63,43,40,,25,38,,3.0,162.5
2018-01-06,Dartmouth,51,Harvard,61,19,32,,29,32,,10.5,138.0
2018-01-06,DePaul,91,St. John's,74,42,49,,38,36,,7.5,148.0
2018-01-06,Drake,75,Indiana State,72,39,36,,29,43,,4.5,144.0
2018-01-06,Nevada,86,Air Force,75,41,45,,40,35,,-13.5,144.5
2018-01-06,North Dakota State,84,South Dakota,79,44,40,,33,46,,8.0,143.0
2018-01-06,Texas,60,Baylor,69,40,20,,38,31,,3.0,132.5
2018-01-06,VCU,80,La Salle,74,32,48,,40,34,,3.5,149.0
2018-01-06,Arkansas State,75,Georgia State,79,36,39,,37,42,,11.0,142.0
2018-01-06,LSU,69,Texas A&M,68,29,40,,28,40,,7.0,148.0
2018-01-06,Nebraska,62,Purdue,74,31,31,,41,33,,20.5,147.5
2018-01-06,Seton Hall,90,Butler,87,36,54,,40,47,,2.5,151.5
2018-01-06,Appalachian State,79,Louisiana-Monroe,73,34,45,,37,36,,2.5,145.5
2018-01-06,Charlotte,64,Rice,73,37,27,,40,33,,-1.5,147.0
2018-01-06,IPFW,82,Denver,63,45,37,,35,28,,-3.0,151.5
2018-01-06,Notre Dame,51,Syracuse,49,19,32,,28,21,,6.5,128.5
2018-01-06,Duquesne,64,Fordham,41,33,31,,26,15,,1.5,128.5
2018-01-06,Northern Illinois,68,Ohio,78,22,46,,36,42,,7.0,152.0
2018-01-06,Western Michigan,67,Miami-Ohio,62,27,40,,33,29,,-2.5,142.0
2018-01-06,Wisconsin-Milwaukee,67,Cleveland State,63,29,38,,21,42,,-3.0,137.5
2018-01-06,Bradley,44,Evansville,68,25,19,,35,33,,1.0,127.5
2018-01-06,Eastern Illinois,54,Eastern Kentucky,53,29,25,,19,34,,2.0,136.5
2018-01-06,Iowa State,87,Oklahoma State,96,34,45,,32,47,,7.5,152.0
2018-01-06,Kansas State,58,Texas Tech,74,22,36,,40,34,,9.5,139.0
2018-01-06,North Dakota,68,Montana State,79,31,37,,45,34,,7.5,156.0
2018-01-06,Princeton,70,Pennsylvania,76,27,43,,36,40,,2.5,140.0
2018-01-06,Rhode Island,81,George Washington,60,46,35,,23,37,,-6.5,134.0
2018-01-06,San Francisco,80,Pepperdine,67,36,44,,32,35,,-6.0,139.5
2018-01-06,Southern Illinois,72,Valparaiso,83,29,43,,43,40,,3.0,138.5
2018-01-06,Tulsa,67,Memphis,76,33,34,,32,44,,3.0,137.0
2018-01-06,Wake Forest,71,Boston College,77,35,36,,35,42,,3.5,150.5
2018-01-06,Washington,70,Washington State,65,27,43,,30,35,,-3.5,153.5
2018-01-06,Southern Illinois-Edwardsville,70,Morehead State,65,41,29,,27,38,,6.5,147.5
2018-01-06,Mercer,71,Furman,74,36,35,,37,37,,3.5,147.5
2018-01-06,Mississippi State,58,Mississippi,64,34,24,,28,36,,2.5,148.0
2018-01-06,Arkansas-Little Rock,69,Georgia Southern,72,31,38,,37,35,,13.0,134.0
2018-01-06,East Tennessee State,85,Chattanooga,66,48,37,,27,39,,-9.0,133.5
2018-01-06,Middle Tennessee,61,Florida Atlantic,57,29,32,,35,22,,-11.5,139.5
2018-01-06,Tennessee Tech,87,Tennessee State,81,30,43,,33,40,,3.0,137.5
2018-01-06,UTSA,83,Southern Mississippi,93,29,54,,40,53,,1.5,151.0
2018-01-06,Sacramento State,67,Eastern Washington,82,27,40,,39,43,,10.5,140.5
2018-01-06,Indiana,75,Minnesota,71,32,43,,31,40,,8.0,149.5
2018-01-06,South Alabama,67,Texas-Arlington,91,32,35,,40,51,,12.5,148.0
2018-01-06,Fresno State,82,Colorado State,79,39,30,,33,36,,-3.5,140.0
2018-01-06,Troy,56,Texas State,57,30,26,,37,20,,1.5,136.5
2018-01-06,Arkansas,77,Auburn,88,30,47,,47,41,,4.0,168.0
2018-01-06,Jacksonville State,64,Belmont,60,25,39,,25,35,,6.5,141.0
2018-01-06,Old Dominion,63,North Texas,60,38,25,,30,30,,-7.0,131.5
2018-01-06,UCLA,107,California,84,54,53,,33,51,,-7.5,156.5
2018-01-06,Vanderbilt,60,South Carolina,71,28,32,,26,45,,3.5,136.0
2018-01-06,Central Michigan,69,Kent State,85,30,39,,46,39,,-1.0,145.0
2018-01-06,The Citadel,92,Wofford,109,37,55,,45,64,,16.0,166.5
2018-01-06,UAB,75,Florida International,64,42,33,,26,38,,-9.0,
2018-01-06,UTEP,88,Louisiana Tech,97,38,50,,42,55,,10.5,138.0
2018-01-06,Western Kentucky,112,Marshall,87,61,51,,35,52,,-1.0,164.0
2018-01-06,Wisconsin-Green Bay,74,Youngstown State,85,41,33,,35,50,,1.5,158.0
2018-01-06,Yale,60,Georgia Tech,74,33,27,,37,37,,9.0,139.0
2018-01-06,Oklahoma,76,West Virginia,89,36,40,,44,45,,5.5,173.5
2018-01-06,Boise State,78,Wyoming,79,43,27,,27,43,,-1.0,150.5
2018-01-06,Coastal Carolina,64,Louisiana-Lafayette,81,29,35,,43,38,,7.0,149.5
2018-01-06,Duke,85,North Carolina State,96,41,44,,43,53,,-12.5,169.0
2018-01-06,Marquette,90,Villanova,100,34,56,,46,54,,16.0,162.0
2018-01-06,Richmond,62,Saint Louis,69,26,36,,27,42,,5.0,129.0
2018-01-06,South Dakota State,101,Nebraska-Omaha,88,50,51,,35,53,,-9.0,163.5
2018-01-06,Southeast Missouri State,71,Austin Peay,76,27,44,,36,40,,6.0,145.5
2018-01-06,St. Bonaventure,78,Saint Joseph's,85,35,43,,42,43,,-3.0,147.0
2018-01-06,Tennessee-Martin,68,Murray State,82,25,43,,31,51,,15.5,143.5
2018-01-06,Western Carolina,71,Samford,85,29,42,,42,43,,5.0,148.5
2018-01-06,Western Illinois,66,Oral Roberts,81,35,31,,45,36,,8.0,140.0
2018-01-06,Kentucky,65,Tennessee,76,37,28,,29,47,,4.0,148.0
2018-01-06,Northern Arizona,60,Idaho State,64,20,40,,26,38,,8.5,143.5
2018-01-06,Northern Colorado,80,Montana,89,28,52,,43,46,,7.5,149.5
2018-01-06,San Jose State,47,New Mexico,80,23,24,,39,41,,10.0,141.0
2018-01-06,Southern Utah,76,Weber State,92,32,44,,43,49,,10.5,157.5
2018-01-06,Kansas,88,TCU,84,42,46,,34,50,,-2.0,160.5
2018-01-06,BYU,66,Pacific,67,29,37,,36,31,,-6.5,135.5
2018-01-06,Cal State-Fullerton,101,Cal Poly,97,42,43,,33,52,,2.5,139.5
2018-01-06,Gonzaga,85,Loyola Marymount,66,46,39,,41,25,,,153.5
2018-01-06,Hawaii,65,Cal State-Northridge,46,38,27,,24,22,,-7.5,138.5
2018-01-06,Long Beach State,73,UC Irvine,86,31,42,,51,35,,7.0,147.0
2018-01-06,Portland,68,Santa Clara,70,35,33,,39,31,,7.5,135.0
2018-01-06,Portland State,73,Idaho,72,34,39,,32,40,,4.0,158.5
2018-01-06,Utah State,85,UNLV,78,46,39,,36,42,,9.5,154.5
2018-01-06,San Diego,63,Saint Mary's-California,70,33,30,,31,39,,13.5,137.0
2018-01-06,UC Riverside,57,UC-Santa Barbara,65,28,29,,44,21,,12.0,144.0
2018-01-07,Davidson,86,George Mason,59,45,41,,27,32,,-5.5,147.0
2018-01-07,Temple,39,Central Florida,60,22,17,,29,31,,5.0,130.0
2018-01-07,Fairfield,65,Iona,84,34,31,,37,47,,5.5,156.0
2018-01-07,College of Charleston,62,Towson,73,26,36,,45,28,,3.0,134.5
2018-01-07,James Madison,67,Northeastern,80,31,36,,36,44,,8.5,141.0
2018-01-07,Missouri State,68,Illinois State,72,29,39,,38,34,,-4.5,
2018-01-07,Niagara,86,Marist,70,40,46,,41,29,,-3.5,162.5
2018-01-07,Northern Kentucky,56,Detroit,54,21,35,,22,32,,-13.0,166.0
2018-01-07,Quinnipiac,58,Saint Peter's,84,28,30,,43,41,,6.5,135.0
2018-01-07,UNC Wilmington,76,Delaware,96,40,36,,46,50,,3.5,151.5
2018-01-07,Canisius,62,Siena,65,21,41,,28,37,,-4.5,141.5
2018-01-07,Wright State,86,Oakland,81,40,31,,32,39,,7.5,151.5
2018-01-07,Elon,89,Hofstra,76,36,53,,33,43,,5.5,149.5
2018-01-07,Loyola-Chicago,56,Northern Iowa,50,23,33,,26,24,,5.5,123.5
2018-01-07,South Florida,57,Wichita State,95,20,37,,51,44,,28.5,138.0
2018-01-07,William & Mary,85,Drexel,63,45,40,,34,29,,-1.5,159.0
2018-01-07,Michigan State,64,Ohio State,80,29,35,,41,39,,-6.5,144.5
2018-01-07,Florida State,74,Miami,80,32,42,,45,35,,2.0,144.0
2018-01-07,Rider,82,Manhattan,76,31,51,,35,41,,-5.5,151.0
2018-01-07,Southern Methodist,56,Cincinnati,76,20,36,,34,42,,7.5,127.5
2018-01-07,Arizona State,80,Utah,77,35,45,,36,41,,,159.0
2018-01-07,Iowa,73,Maryland,91,44,29,,48,43,,7.5,149.5
2018-01-07,USC,76,Stanford,77,47,29,,36,41,,-5.0,
2018-01-08,Navy,62,Colgate,70,28,34,,29,41,,3.5,138.0
2018-01-08,Bucknell,80,Lafayette,75,31,39,,38,32,,-11.0,157.0
2018-01-08,Jackson State,65,Southern,61,26,39,,37,24,,6.5,128.5
2018-01-09,Georgetown University,69,St. John's,66,31,38,,31,35,,6.0,148.5
2018-01-09,Penn State,70,Indiana,74,31,39,,35,39,,1.5,142.5
2018-01-09,Ball State,75,Ohio,68,29,46,,31,37,,1.5,155.0
2018-01-09,Baylor,54,West Virginia,57,29,25,,29,28,,9.5,147.0
2018-01-09,Buffalo,87,Akron,65,38,49,,17,48,,-6.5,157.0
2018-01-09,Central Michigan,74,Eastern Michigan,79,38,36,,38,41,,4.0,138.5
2018-01-09,Dayton,87,Richmond,81,47,40,,35,46,,-2.5,136.0
2018-01-09,Kent State,69,Miami-Ohio,80,25,44,,48,32,,1.5,142.5
2018-01-09,Northern Illinois,57,Bowling Green,66,19,38,,33,33,,2.0,154.0
2018-01-09,Rhode Island,72,Saint Louis,65,38,34,,35,30,,-7.5,131.0
2018-01-09,South Carolina,62,Alabama,76,33,29,,40,36,,4.5,141.0
2018-01-09,Texas A&M,73,Kentucky,74,35,38,,37,37,,4.5,145.5
2018-01-09,Texas Tech,65,Oklahoma,75,31,34,,29,46,,2.5,162.0
2018-01-09,Tulane,89,Memphis,96,31,58,,50,46,,3.5,141.5
2018-01-09,Western Michigan,61,Toledo,84,28,33,,36,48,,4.5,151.0
2018-01-09,Boston College,66,North Carolina,96,35,31,,50,46,,13.5,155.5
2018-01-09,Duquesne,67,VCU,78,36,31,,28,50,,9.0,147.5
2018-01-09,Southern Illinois,62,Bradley,68,22,40,,30,38,,6.5,131.0
2018-01-09,Syracuse,61,Virginia,68,26,35,,29,39,,9.5,114.0
2018-01-09,Butler,74,Creighton,85,32,42,,49,36,,6.0,159.5
2018-01-09,Wisconsin,59,Nebraska,63,22,37,,26,37,,1.5,132.0
2018-01-09,Iowa State,78,Kansas,83,37,41,,40,43,,16.0,158.5
2018-01-09,Mississippi,70,Auburn,85,45,25,,35,50,,11.5,163.5
2018-01-09,Purdue,70,Michigan,69,39,31,,32,37,,-1.5,141.5
2018-01-09,Seton Hall,64,Marquette,84,32,32,,40,44,,,161.5
2018-01-09,Tennessee,92,Vanderbilt,84,35,57,,45,39,,-1.5,140.5
2018-01-09,Boise State,70,Fresno State,64,32,38,,21,43,,3.5,142.5
2018-01-09,San Jose State,49,San Diego State,85,23,26,,32,53,,21.5,135.0
2018-01-10,Central Florida,53,Connecticut,62,21,32,,30,32,,-1.0,125.0
2018-01-10,Cleveland State,84,Detroit,85,37,47,,32,53,,4.0,156.5
2018-01-10,Duke,87,Pittsburgh,52,50,37,,24,28,,-20.0,155.5
2018-01-10,Fordham,61,St. Bonaventure,77,31,30,,34,43,,15.0,137.5
2018-01-10,Furman,73,Chattanooga,55,36,37,,31,24,,-7.5,138.5
2018-01-10,George Washington,45,Davidson,72,17,28,,29,43,,8.5,136.5
2018-01-10,Harvard,62,Wofford,63,28,34,,28,35,,6.0,136.0
2018-01-10,La Salle,79,UMass,86,41,33,,25,49,,3.0,137.5
2018-01-10,Marist,79,Quinnipiac,80,32,41,,26,47,,6.5,151.0
2018-01-10,Mercer,56,Western Carolina,58,28,28,,28,30,,-6.5,147.0
2018-01-10,Mississippi State,54,Florida,71,28,26,,33,38,,9.0,144.5
2018-01-10,Northern Iowa,67,Indiana State,69,38,29,,31,38,,2.5,123.5
2018-01-10,Notre Dame,53,Georgia Tech,60,20,33,,30,30,,1.5,125.5
2018-01-10,Rutgers,72,Michigan State,76,25,34,,32,27,,21.5,135.0
2018-01-10,Saint Joseph's,79,George Mason,81,42,37,,47,34,,-4.0,146.5
2018-01-10,Virginia Tech,83,Wake Forest,75,45,38,,30,45,,2.5,157.0
2018-01-10,Wisconsin-Milwaukee,71,IUPUI,72,36,35,,32,40,,-2.0,134.5
2018-01-10,Youngstown State,82,Oakland,95,38,44,,54,41,,15.5,164.0
2018-01-10,Drake,60,Valparaiso,77,35,25,,46,31,,5.0,144.5
2018-01-10,Loyola-Chicago,68,Illinois State,61,33,35,,28,33,,1.5,139.5
2018-01-10,Missouri State,55,Evansville,64,24,31,,31,33,,-2.5,126.0
2018-01-10,Oklahoma State,82,Kansas State,86,34,48,,33,53,,3.0,144.0
2018-01-10,Wisconsin-Green Bay,73,UIC,84,25,48,,42,42,,7.5,147.0
2018-01-10,Xavier,65,Villanova,89,28,37,,40,49,,9.5,165.0
2018-01-10,Colorado State,84,Utah State,75,41,43,,31,44,,7.5,144.0
2018-01-10,Georgia,56,Missouri,68,23,33,,20,48,,5.5,137.0
2018-01-10,LSU,75,Arkansas,54,41,34,,21,33,,8.5,165.5
2018-01-10,Louisville,73,Florida State,69,32,41,,45,24,,6.0,150.5
2018-01-10,Minnesota,60,Northwestern,83,21,39,,43,40,,4.0,144.0
2018-01-10,TCU,98,Texas,99,33,44,,43,34,,-2.0,142.5
2018-01-10,Temple,66,Southern Methodist,64,34,32,,28,36,,10.5,136.5
2018-01-10,Wyoming,66,New Mexico,75,32,34,,27,48,,2.5,156.5
2018-01-10,Colorado,58,USC,70,34,24,,38,32,,11.5,151.5
2018-01-10,UNLV,81,Air Force,76,43,38,,37,39,,-9.5,150.5
2018-01-10,Cal State-Northridge,70,Long Beach State,80,29,41,,38,42,,11.0,147.5
2018-01-10,Cal Poly,45,Hawaii,57,23,22,,29,28,,7.5,138.0
2018-01-11,Lafayette,71,Army,81,43,28,,26,55,,7.5,143.0
2018-01-11,Samford,107,The Citadel,91,55,52,,31,60,,-3.5,176.5
2018-01-11,Drexel,66,Delaware,72,27,39,,31,41,,3.5,142.5
2018-01-11,Hofstra,76,Towson,73,38,38,,43,30,,5.0,147.5
2018-01-11,James Madison,82,William & Mary,89,45,30,,28,47,,9.0,158.5
2018-01-11,Manhattan,59,Fairfield,53,31,28,,31,22,,6.0,141.5
