Date,Away,Away_pts,Home,Home_pts,Away_1st_half,Away_2nd_half,Away_OT,Home_1st_half,Home_2nd_half,Home_OT,Spread,Over_under
2016-12-29,Pepperdine,62,Gonzaga,92,37,25,,44,48,,24.0,145.5
2016-12-29,Santa Clara,59,BYU,89,26,33,,44,45,,12.5,
2016-12-29,Vanderbilt,96,LSU,89,45,51,,42,47,,,147.0
2016-12-29,Weber State,87,Montana State,75,51,36,,41,34,,-4.0,150.0
2016-12-29,Portland,80,Pacific,76,32,48,,32,44,,3.0,139.5
2016-12-29,San Diego,74,San Francisco,80,28,46,,51,29,,10.5,143.5
2016-12-29,North Dakota,62,Portland State,99,27,35,,47,52,,-1.0,160.0
2016-12-29,Northern Colorado,69,Sacramento State,53,39,30,,25,28,,3.0,144.0
2016-12-29,Saint Mary's-California,72,Loyola Marymount,60,34,38,,25,35,,-11.5,129.0
2016-12-30,Delaware State,66,Hawaii,77,27,39,,41,36,,13.0,128.5
2016-12-30,Norfolk State,77,Bowling Green,86,30,47,,36,50,,9.5,137.0
2016-12-30,Fairfield,68,Pennsylvania,74,34,34,,33,41,,7.0,146.5
2016-12-30,St. Bonaventure,89,UMass,77,43,46,,35,42,,2.0,154.5
2016-12-30,West Virginia,92,Oklahoma State,75,41,51,,28,47,,-3.0,167.5
2016-12-30,Valparaiso,70,UIC,59,31,39,,24,35,,-8.0,150.0
2016-12-30,La Salle,55,Dayton,66,27,28,,38,28,,9.5,150.5
2016-12-30,Northwestern,52,Michigan State,61,29,23,,36,25,,2.0,137.5
2016-12-30,Texas Tech,56,Iowa State,63,35,21,,25,38,,4.5,140.0
2016-12-30,Baylor,76,Oklahoma,50,36,40,,17,33,,-6.5,142.0
2016-12-30,Duquesne,75,Fordham,72,40,35,,28,44,,5.0,133.0
2016-12-30,George Washington,63,Saint Joseph's,68,35,28,,29,39,,4.0,140.5
2016-12-30,Rhode Island,90,Saint Louis,56,45,45,,28,28,,-15.0,128.5
2016-12-30,Texas,62,Kansas State,65,29,33,,32,33,,8.5,129.5
2016-12-30,VCU,73,George Mason,64,36,37,,35,29,,-4.0,144.0
2016-12-30,Arizona State,98,Stanford,93,52,46,,39,54,,6.5,146.0
2016-12-30,Kansas,86,TCU,80,48,38,,44,36,,-6.5,143.5
2016-12-30,South Carolina,54,Memphis,70,28,26,,33,37,,1.0,137.0
2016-12-30,Eastern Washington,69,Idaho,62,39,30,,25,37,,5.5,139.5
2016-12-30,USC,61,Oregon,84,29,32,,38,46,,9.5,148.5
2016-12-30,Arizona,67,California,62,26,41,,32,30,,2.5,128.0
2016-12-30,UCLA,76,Oregon State,63,34,42,,26,37,,-21.0,149.5
2016-12-31,Xavier,81,Georgetown University,76,36,45,,38,38,,-4.0,144.5
2016-12-31,Clemson,73,Wake Forest,68,31,42,,36,32,,-1.0,151.0
2016-12-31,Duke,75,Virginia Tech,89,31,44,,47,42,,-4.5,150.0
2016-12-31,Houston,70,South Florida,56,38,32,,34,22,,-12.0,132.0
2016-12-31,Indiana State,75,Missouri State,81,29,43,,37,35,,6.5,141.0
2016-12-31,North Carolina,63,Georgia Tech,75,32,31,,29,46,,-17.0,142.5
2016-12-31,North Texas,76,Charlotte,101,30,46,,52,49,,7.5,148.5
2016-12-31,Southern Methodist,75,East Carolina,44,34,41,,24,20,,-9.5,123.5
2016-12-31,Tennessee State,83,Murray State,92,43,40,,35,57,,-1.5,141.0
2016-12-31,The Citadel,68,Furman,83,27,41,,37,46,,,179.0
2016-12-31,UNC Wilmington,76,Towson,67,32,44,,31,36,,-3.5,150.0
2016-12-31,Georgia State,65,Georgia Southern,88,29,36,,36,52,,1.5,144.5
2016-12-31,Louisville,77,Indiana,62,39,38,,27,35,,-2.5,146.0
2016-12-31,Cal Poly,52,Princeton,81,21,31,,38,43,,15.0,135.0
2016-12-31,Marist,80,Iona,93,44,36,,47,46,,,149.5
2016-12-31,Marshall,94,Florida International,70,43,51,,27,43,,-4.0,162.5
2016-12-31,Mercer,71,Wofford,88,28,43,,44,44,,3.0,134.5
2016-12-31,Rice,56,Old Dominion,62,31,25,,30,32,,5.0,131.0
2016-12-31,Rider,93,Monmouth,90,41,40,,28,53,,13.5,156.0
2016-12-31,Villanova,80,Creighton,70,42,38,,41,29,,-1.5,155.0
2016-12-31,Western Illinois,71,IUPUI,89,39,32,,47,42,,9.5,144.0
2016-12-31,Western Kentucky,69,Florida Atlantic,54,33,36,,31,23,,2.0,140.5
2016-12-31,Wisconsin-Green Bay,90,Youngstown State,77,44,46,,30,47,,-5.0,168.0
2016-12-31,Chattanooga,64,Western Carolina,48,32,32,,24,24,,-14.5,131.5
2016-12-31,College of Charleston,66,Elon,54,35,31,,25,29,,,
2016-12-31,Connecticut,59,Tulsa,61,28,28,,27,29,,1.5,129.5
2016-12-31,Drexel,67,James Madison,78,28,39,,33,45,,1.0,141.0
2016-12-31,Florida State,60,Virginia,58,23,37,,30,28,,9.0,127.0
2016-12-31,Hofstra,58,Delaware,56,30,28,,26,30,,-8.0,141.5
2016-12-31,Notre Dame,78,Pittsburgh,77,34,34,,36,32,,,151.0
2016-12-31,Richmond,82,Davidson,80,39,43,,36,44,,11.0,152.5
2016-12-31,Samford,73,UNC Greensboro,62,25,48,,20,42,,4.5,143.0
2016-12-31,South Dakota,72,South Dakota State,73,27,45,,35,38,,1.5,148.0
2016-12-31,Southern Utah,93,Northern Arizona,80,45,48,,40,40,,-1.0,159.0
2016-12-31,Utah State,73,Air Force,78,34,39,,40,38,,2.0,145.0
2016-12-31,VMI,75,East Tennessee State,102,35,40,,47,55,,21.5,146.0
2016-12-31,William & Mary,64,Northeastern,84,26,38,,50,34,,2.5,150.5
2016-12-31,Oral Roberts,91,IPFW,102,39,52,,56,46,,7.5,158.5
2016-12-31,Nebraska-Omaha,70,North Dakota State,82,28,42,,29,53,,7.5,150.0
2016-12-31,Northern Kentucky,65,Oakland,76,35,30,,35,41,,9.0,150.5
2016-12-31,North Dakota,90,Sacramento State,82,52,23,,31,44,,-6.5,142.5
2016-12-31,Belmont,82,Austin Peay,77,40,42,,32,45,,-13.0,160.0
2016-12-31,Eastern Kentucky,48,Southeast Missouri State,81,23,25,,30,51,,-2.5,146.5
2016-12-31,Tennessee Tech,72,Southern Illinois-Edwardsville,66,32,40,,30,36,,,140.0
2016-12-31,Wisconsin-Milwaukee,53,Cleveland State,62,16,37,,25,37,,5.5,130.5
2016-12-31,Wright State,85,Detroit,72,42,43,,33,39,,-5.5,154.5
2016-12-31,BYU,81,Loyola Marymount,76,34,47,,47,29,,-6.0,154.0
2016-12-31,Idaho State,63,Montana State,80,27,36,,40,40,,8.0,155.5
2016-12-31,Louisiana-Monroe,75,Arkansas-Little Rock,79,31,36,,29,38,,8.0,131.5
2016-12-31,Temple,53,Central Florida,77,11,42,,38,39,,1.5,127.5
2016-12-31,Weber State,84,Montana,81,36,34,,41,29,,2.5,137.5
2016-12-31,Wyoming,75,UNLV,81,36,39,,42,39,,,151.5
2016-12-31,Jacksonville State,57,Eastern Illinois,56,25,32,,32,24,,,141.0
2016-12-31,North Carolina State,63,Miami,81,32,31,,41,40,,8.5,145.5
2016-12-31,Northern Colorado,73,Portland State,59,33,40,,30,29,,6.5,156.0
2016-12-31,Appalachian State,58,Texas State,67,19,39,,35,32,,3.5,135.0
2016-12-31,Coastal Carolina,69,Texas-Arlington,90,35,34,,35,55,,14.0,146.5
2016-12-31,Colorado State,73,Boise State,74,32,41,,25,49,,7.0,142.0
2016-12-31,Louisiana-Lafayette,71,Arkansas State,74,31,40,,38,36,,1.0,157.5
2016-12-31,San Francisco,58,Santa Clara,72,28,30,,38,34,,,136.0
2016-12-31,Morehead State,77,Tennessee-Martin,81,29,37,,30,36,,2.5,159.0
2016-12-31,Nevada,76,Fresno State,77,32,44,,33,44,,-2.5,144.5
2016-12-31,Gonzaga,81,Pacific,61,29,52,,34,27,,-17.5,144.0
2016-12-31,Pepperdine,60,Portland,73,23,37,,31,42,,6.5,147.0
2016-12-31,San Diego,60,Saint Mary's-California,72,25,35,,33,39,,23.0,127.5
2017-01-01,Nebraska,67,Maryland,65,34,33,,30,35,,7.5,138.0
2017-01-01,Syracuse,81,Boston College,96,33,48,,44,52,,-10.0,142.0
2017-01-01,Bradley,66,Wichita State,100,29,37,,51,49,,24.5,135.0
2017-01-01,Illinois State,81,Loyola-Chicago,59,39,42,,28,31,,1.0,131.5
2017-01-01,St. John's,79,DePaul,73,33,46,,40,33,,-4.0,148.5
2017-01-01,Michigan,83,Iowa,86,36,38,,39,35,,-2.5,148.5
2017-01-01,Penn State,60,Rutgers,47,27,33,,23,24,,2.5,138.0
2017-01-01,Louisiana Tech,79,Southern Mississippi,55,25,54,,18,37,,-13.5,135.0
2017-01-01,Providence,61,Butler,78,26,35,,45,33,,10.5,140.5
2017-01-01,Northern Iowa,58,Evansville,70,20,38,,34,36,,2.5,119.5
2017-01-01,UAB,49,Middle Tennessee,60,20,29,,33,27,,8.5,136.5
2017-01-01,UTEP,55,UTSA,67,30,25,,29,38,,2.0,135.0
2017-01-01,Marquette,66,Seton Hall,69,32,34,,33,36,,3.5,154.5
2017-01-01,Minnesota,91,Purdue,82,38,35,,35,38,,13.5,140.5
2017-01-01,Drake,69,Southern Illinois,83,32,37,,37,46,,6.5,145.5
2017-01-01,New Mexico,68,San Diego State,62,25,43,,36,26,,8.5,134.0
2017-01-01,Colorado,60,Utah,76,29,31,,36,40,,6.5,142.5
2017-01-01,Ohio State,70,Illinois,75,29,41,,40,35,,-1.0,139.0
2017-01-01,Tulane,56,Cincinnati,92,27,29,,39,53,,25.0,136.0
2017-01-01,Arizona,91,Stanford,52,49,42,,30,22,,-6.5,133.0
2017-01-01,Washington State,79,Washington,74,33,46,,40,34,,12.0,163.0
2017-01-01,Arizona State,65,California,81,37,28,,38,43,,11.5,145.5
2017-01-02,Siena,79,Canisius,82,39,40,,46,36,,2.0,157.5
2017-01-02,William & Mary,95,Hofstra,93,44,42,,50,36,,4.5,158.0
2017-01-02,Northeastern,75,Drexel,70,25,36,,26,35,,-4.5,151.0
2017-01-02,North Texas,48,Old Dominion,55,17,31,,23,32,,13.0,119.5
2017-01-02,College of Charleston,65,Delaware,56,20,45,,26,30,,,
2017-01-02,Chattanooga,68,UNC Greensboro,73,38,30,,32,41,,-6.5,137.0
2017-01-02,Elon,63,UNC Wilmington,79,26,37,,34,45,,12.0,154.5
2017-01-02,Iona,87,Fairfield,93,36,51,,45,48,,-4.0,158.0
2017-01-02,Manhattan,88,Marist,90,31,43,,33,41,,-3.0,145.5
2017-01-02,Marshall,89,Florida Atlantic,72,43,46,,34,38,,-6.5,169.0
2017-01-02,Mercer,69,Furman,71,32,37,,30,41,,5.0,130.5
2017-01-02,Monmouth,61,Saint Peter's,71,19,42,,27,44,,-5.5,139.5
2017-01-02,Quinnipiac,81,Niagara,78,37,44,,41,37,,2.5,153.5
2017-01-02,Rice,89,Charlotte,70,38,51,,33,37,,-4.0,164.0
2017-01-02,Samford,70,Western Carolina,65,33,37,,25,40,,-7.5,133.5
2017-01-02,The Citadel,104,Wofford,103,46,45,,37,54,,15.0,184.5
2017-01-02,Towson,44,James Madison,64,18,26,,29,35,,-4.5,133.5
2017-01-02,Western Kentucky,69,Florida International,66,32,37,,30,36,,-2.5,132.5
2017-01-02,Appalachian State,69,Texas-Arlington,84,33,36,,37,47,,,147.5
2017-01-02,Coastal Carolina,60,Texas State,53,24,36,,27,26,,4.0,133.0
2017-01-02,Louisiana-Monroe,45,Arkansas State,76,26,19,,32,44,,11.0,138.5
2017-01-02,Troy,75,South Alabama,76,29,46,,32,44,,1.5,142.0
2017-01-02,Louisiana-Lafayette,69,Arkansas-Little Rock,52,44,25,,22,30,,-2.0,148.0
2017-01-03,Buffalo,54,Toledo,86,25,29,,46,40,,2.5,158.5
2017-01-03,Arkansas,82,Tennessee,78,37,45,,39,39,,2.5,154.5
2017-01-03,Ball State,90,Kent State,100,46,44,,49,51,,7.0,146.0
2017-01-03,Boston College,66,Wake Forest,79,37,29,,35,44,,15.0,154.5
2017-01-03,Bowling Green,84,Akron,89,35,49,,37,52,,10.0,145.5
2017-01-03,Central Michigan,63,Eastern Michigan,85,30,33,,34,51,,7.5,177.5
2017-01-03,Mississippi,63,Florida,70,21,42,,35,35,,13.0,150.5
2017-01-03,North Carolina,89,Clemson,86,38,39,,43,34,,-2.5,150.5
2017-01-03,Northern Illinois,67,Miami-Ohio,69,24,43,,32,37,,-3.5,135.0
2017-01-03,Saint Joseph's,58,Rhode Island,88,26,32,,46,42,,13.5,134.5
2017-01-03,Western Michigan,58,Ohio,89,25,33,,46,43,,10.5,149.0
2017-01-03,Wisconsin,75,Indiana,68,38,37,,37,31,,-1.0,140.5
2017-01-03,East Carolina,45,Central Florida,48,15,30,,23,25,,10.5,122.5
2017-01-03,Dayton,90,St. Bonaventure,74,35,55,,31,43,,1.5,144.5
2017-01-03,Alabama,68,Mississippi State,58,32,36,,20,38,,1.5,130.5
2017-01-03,Kansas State,88,Kansas,90,42,46,,52,38,,13.5,139.0
2017-01-03,Oklahoma,57,TCU,60,38,19,,34,26,,10.5,141.5
2017-01-03,Texas A&M,58,Kentucky,100,27,31,,50,50,,14.5,150.0
2017-01-03,West Virginia,76,Texas Tech,77,37,30,,34,33,,-2.0,146.0
2017-01-04,Rutgers,65,Michigan State,93,32,33,,42,51,,13.0,127.5
2017-01-04,Villanova,58,Butler,66,31,27,,27,39,,-2.0,143.0
2017-01-04,Auburn,61,Vanderbilt,80,29,32,,46,34,,6.5,150.5
2017-01-04,Fordham,72,Richmond,80,34,38,,42,38,,,138.5
2017-01-04,Georgetown University,70,Providence,76,23,47,,30,46,,2.0,141.5
2017-01-04,Georgia Tech,57,Duke,110,30,27,,61,49,,21.0,138.0
2017-01-04,Miami,55,Syracuse,70,26,29,,34,36,,-2.5,137.0
2017-01-04,Northern Iowa,66,Loyola-Chicago,77,26,40,,39,38,,2.5,127.5
2017-01-04,Quinnipiac,77,Canisius,83,36,41,,35,48,,9.0,163.5
2017-01-04,Saint Louis,54,La Salle,75,26,28,,33,42,,14.5,140.5
2017-01-04,Siena,66,Niagara,71,31,35,,32,39,,-5.0,151.5
2017-01-04,South Carolina,67,Georgia,61,36,31,,34,27,,2.0,131.5
2017-01-04,UMass,81,George Mason,86,39,42,,41,45,,2.5,146.0
2017-01-04,VCU,94,Duquesne,87,37,57,,33,54,,-10.5,141.5
2017-01-04,Bradley,74,Evansville,63,34,40,,32,31,,11.5,126.0
2017-01-04,Drake,65,Wichita State,90,21,44,,51,39,,26.5,151.5
2017-01-04,IPFW,80,Nebraska-Omaha,78,34,46,,40,38,,-3.0,173.5
2017-01-04,Indiana State,74,Southern Illinois,80,36,29,,29,36,,2.0,138.5
2017-01-04,Iowa State,63,Baylor,65,36,27,,37,28,,9.0,137.5
2017-01-04,Oklahoma State,79,Texas,82,39,40,,37,45,,-1.0,157.0
2017-01-04,South Dakota State,74,Western Illinois,82,39,35,,33,49,,,143.0
2017-01-04,Creighton,85,St. John's,72,44,41,,26,46,,-7.0,160.0
2017-01-04,Penn State,69,Michigan,72,36,33,,29,43,,11.0,136.0
2017-01-04,LSU,88,Missouri,77,35,53,,40,37,,1.0,148.0
2017-01-04,Louisville,70,Notre Dame,77,37,33,,42,35,,1.5,139.5
2017-01-04,Missouri State,71,Illinois State,74,34,30,,32,32,,8.0,135.0
2017-01-04,Oregon,83,Washington,61,42,41,,33,28,,-11.0,158.5
2017-01-04,South Dakota,75,Denver,69,37,38,,34,35,,5.0,142.5
2017-01-04,Temple,65,Southern Methodist,79,22,43,,40,39,,11.5,128.0
2017-01-04,Tulsa,61,Houston,64,32,29,,28,36,,11.0,133.5
2017-01-04,Virginia,76,Pittsburgh,88,32,38,,35,35,,-6.0,127.5
2017-01-04,Virginia Tech,78,North Carolina State,104,30,48,,55,49,,-1.5,159.5
2017-01-04,Colorado State,76,San Jose State,71,34,42,,31,40,,-2.5,139.5
2017-01-04,Long Beach State,67,UC Irvine,82,27,40,,41,41,,5.0,136.0
2017-01-04,UC Riverside,76,Cal State-Northridge,82,38,38,,29,53,,8.0,150.0
2017-01-04,UC-Santa Barbara,47,UC Davis,73,15,32,,35,38,,8.5,137.5
2017-01-04,Wyoming,70,Fresno State,85,37,33,,41,44,,4.5,150.0
2017-01-04,Boise State,77,UNLV,59,41,36,,20,39,,-4.5,145.5
2017-01-04,New Mexico,75,Utah State,79,38,37,,37,42,,2.5,146.0
2017-01-04,Oregon State,62,Washington State,75,33,29,,38,37,,4.0,132.5
2017-01-04,San Diego State,69,Nevada,72,31,38,,35,37,,2.5,136.5
2017-01-05,Connecticut,61,Memphis,70,24,37,,32,38,,7.5,127.0
2017-01-05,Davidson,69,George Washington,73,33,36,,35,38,,-1.0,145.5
2017-01-05,Delaware,54,Northeastern,90,18,36,,58,32,,11.5,129.5
2017-01-05,East Tennessee State,115,The Citadel,71,56,59,,38,33,,-14.5,186.5
2017-01-05,Elon,85,William & Mary,88,44,41,,38,50,,5.5,155.0
2017-01-05,James Madison,62,Hofstra,54,33,29,,33,21,,7.5,139.5
2017-01-05,Old Dominion,86,Marshall,90,32,45,,28,49,,3.0,145.5
2017-01-05,Purdue,76,Ohio State,75,43,33,,39,36,,-3.0,142.5
2017-01-05,Tennessee-Martin,67,Belmont,83,35,32,,54,29,,13.0,154.5
2017-01-05,UNC Wilmington,90,Drexel,72,49,41,,26,46,,-12.0,157.5
2017-01-05,Wofford,66,Chattanooga,77,27,39,,36,41,,13.0,140.0
2017-01-05,Cleveland State,51,Wright State,55,23,28,,24,31,,6.5,136.5
2017-01-05,Towson,57,College of Charleston,62,30,27,,27,35,,,
2017-01-05,UTEP,44,Louisiana Tech,64,25,19,,28,36,,15.0,141.0
2017-01-05,VMI,50,Mercer,68,27,23,,37,31,,11.0,141.5
2017-01-05,Youngstown State,70,Northern Kentucky,83,20,50,,35,48,,10.0,156.0
2017-01-05,Eastern Illinois,75,Morehead State,85,36,39,,39,46,,4.0,145.5
2017-01-05,Charlotte,80,Western Kentucky,82,38,42,,43,39,,5.0,153.5
2017-01-05,Fairfield,97,Manhattan,79,54,43,,33,46,,3.0,151.5
2017-01-05,Furman,83,Samford,73,38,45,,33,40,,2.5,139.0
2017-01-05,IUPUI,89,North Dakota State,93,41,48,,42,51,,5.5,143.0
2017-01-05,Middle Tennessee,80,Rice,77,34,46,,38,39,,-1.5,144.0
2017-01-05,Northern Arizona,63,North Dakota,68,26,37,,33,35,,16.0,153.0
2017-01-05,Southern Illinois-Edwardsville,61,Eastern Kentucky,78,30,31,,37,41,,6.0,142.5
2017-01-05,UAB,54,North Texas,52,23,31,,27,25,,-6.5,137.5
2017-01-05,UTSA,59,Southern Mississippi,77,39,20,,33,44,,-2.0,127.0
2017-01-05,Austin Peay,67,Tennessee Tech,76,25,42,,28,48,,6.5,155.0
2017-01-05,Murray State,76,Jacksonville State,63,38,38,,35,28,,4.5,147.5
2017-01-05,Southeast Missouri State,62,Tennessee State,65,29,33,,32,33,,11.5,137.5
2017-01-05,California,71,UCLA,81,24,47,,44,37,,10.5,156.5
2017-01-05,Colorado,77,Arizona State,78,37,40,,41,37,,-1.5,153.5
2017-01-05,Gonzaga,95,San Francisco,80,46,49,,36,44,,-13.5,147.0
2017-01-05,Iowa,90,Nebraska,93,34,40,,37,37,,2.5,147.5
2017-01-05,Minnesota,70,Northwestern,66,35,35,,39,27,,4.0,139.5
2017-01-05,Southern Utah,78,Northern Colorado,76,39,39,,41,35,,10.5,157.5
2017-01-05,Montana State,64,Eastern Washington,82,22,42,,34,48,,5.0,157.0
2017-01-05,Hawaii,64,Cal State-Fullerton,67,28,36,,30,37,,7.0,138.5
2017-01-05,Loyola Marymount,70,Pepperdine,71,28,42,,30,41,,-2.5,140.5
2017-01-05,Montana,70,Idaho,57,31,39,,21,36,,-1.5,136.0
2017-01-05,Pacific,56,San Diego,53,23,33,,20,33,,,136.5
2017-01-05,Portland,42,Santa Clara,70,22,20,,34,36,,3.5,136.0
2017-01-05,Utah,56,Arizona,66,27,29,,35,31,,,138.5
2017-01-05,BYU,68,Saint Mary's-California,81,36,32,,44,37,,10.5,144.5
2017-01-05,Stanford,56,USC,72,28,28,,36,36,,9.0,143.5
2017-01-06,Western Michigan,59,Akron,66,32,27,,32,34,,11.5,151.5
2017-01-06,Iona,74,Monmouth,92,41,33,,54,38,,5.5,160.0
2017-01-06,Rhode Island,64,Dayton,67,27,37,,25,42,,-1.0,137.5
2017-01-06,Rider,73,Marist,62,34,39,,32,30,,-3.0,152.0
2017-01-06,Detroit,64,UIC,78,25,39,,40,38,,7.0,156.0
2017-01-06,Wisconsin-Milwaukee,74,Wisconsin-Green Bay,80,30,44,,33,47,,9.5,143.5
2017-01-06,Kent State,67,Ohio,85,28,39,,45,40,,6.5,148.0
2017-01-06,Oakland,78,Valparaiso,66,38,40,,34,32,,3.5,149.5
2017-01-07,Butler,85,Georgetown University,76,31,37,,32,36,,-2.5,146.0
2017-01-07,DePaul,56,Seton Hall,87,31,25,,41,46,,14.0,141.0
2017-01-07,East Carolina,62,Temple,81,34,28,,40,41,,8.5,128.0
2017-01-07,Pittsburgh,66,Syracuse,77,21,45,,42,35,,4.5,146.0
2017-01-07,Bowling Green,76,Ball State,71,35,41,,38,33,,4.0,148.0
2017-01-07,Cleveland State,75,Northern Kentucky,83,33,42,,43,40,,7.5,134.5
2017-01-07,Michigan State,63,Penn State,72,32,31,,44,28,,-5.5,142.5
2017-01-07,Missouri,66,Georgia,71,26,40,,20,51,,12.5,139.5
2017-01-07,TCU,70,West Virginia,82,28,42,,39,43,,13.0,144.5
2017-01-07,UMass,64,VCU,81,29,35,,33,48,,11.0,149.5
2017-01-07,VMI,74,The Citadel,79,37,37,,37,42,,5.5,186.5
2017-01-07,Texas A&M,68,South Carolina,79,38,30,,36,43,,5.5,127.0
2017-01-07,Air Force,58,Colorado State,85,28,30,,33,52,,7.0,
2017-01-07,Boston College,82,Duke,93,34,48,,53,40,,26.0,148.5
2017-01-07,Creighton,78,Providence,64,39,39,,33,31,,-5.5,148.5
2017-01-07,Eastern Illinois,74,Eastern Kentucky,60,31,43,,27,33,,3.5,140.0
2017-01-07,Florida International,64,Florida Atlantic,73,30,34,,40,33,,3.0,132.0
2017-01-07,Illinois State,77,Indiana State,58,47,30,,24,34,,-4.0,135.5
2017-01-07,Louisville,65,Georgia Tech,50,27,38,,18,32,,-13.5,130.5
2017-01-07,Manhattan,72,Quinnipiac,81,32,40,,40,41,,2.0,152.0
2017-01-07,Virginia Tech,78,Florida State,93,37,41,,48,45,,9.0,160.0
2017-01-07,South Alabama,77,Georgia State,78,37,40,,35,43,,6.5,136.5
2017-01-07,Buffalo,77,Eastern Michigan,68,35,42,,38,30,,7.5,154.5
2017-01-07,St. John's,82,Xavier,97,39,43,,54,43,,13.5,151.5
2017-01-07,Clemson,70,Notre Dame,75,40,30,,33,42,,4.0,143.0
2017-01-07,Middle Tennessee,79,North Texas,68,37,42,,27,41,,-12.0,130.5
2017-01-07,Oklahoma,64,Kansas State,75,27,37,,43,32,,,133.0
2017-01-07,Oral Roberts,71,Western Illinois,86,33,38,,34,52,,-1.5,143.0
2017-01-07,Oregon State,61,Washington,87,28,33,,43,44,,10.5,143.0
2017-01-07,Saint Joseph's,70,Fordham,55,44,26,,29,26,,,132.0
2017-01-07,Maryland,77,Michigan,70,37,40,,28,42,,8.0,133.5
2017-01-07,Arkansas-Little Rock,76,Appalachian State,68,31,45,,31,37,,,138.0
2017-01-07,Mississippi State,95,LSU,78,52,43,,33,45,,2.0,151.5
2017-01-07,Hofstra,71,College of Charleston,77,34,37,,41,36,,,
2017-01-07,Miami-Ohio,76,Toledo,91,28,48,,42,49,,12.0,147.0
2017-01-07,San Diego,76,Pepperdine,68,37,39,,36,32,,5.0,137.0
2017-01-07,Southern Illinois,75,Missouri State,67,33,42,,25,42,,8.5,138.5
2017-01-07,Youngstown State,80,Wright State,75,30,50,,44,31,,9.5,153.5
2017-01-07,Montana,65,Eastern Washington,59,23,42,,25,34,,2.5,145.5
2017-01-07,IUPUI,74,South Dakota,85,37,37,,39,46,,1.5,152.0
2017-01-07,Southern Illinois-Edwardsville,65,Morehead State,73,36,29,,31,42,,10.5,147.5
2017-01-07,Arkansas State,65,Coastal Carolina,80,26,39,,33,47,,-5.0,142.5
2017-01-07,Central Michigan,83,Northern Illinois,87,28,55,,35,52,,3.5,157.5
2017-01-07,East Tennessee State,67,Mercer,58,27,40,,24,34,,-6.0,137.5
2017-01-07,Fresno State,62,San Jose State,69,37,25,,29,40,,-3.5,144.0
2017-01-07,Furman,64,Chattanooga,80,29,35,,35,45,,10.0,136.5
2017-01-07,George Mason,72,St. Bonaventure,82,29,43,,38,44,,8.0,156.0
2017-01-07,Illinois,80,Indiana,96,29,51,,48,48,,11.0,147.0
2017-01-07,South Florida,65,Southern Methodist,84,30,35,,44,40,,22.0,127.5
2017-01-07,Southern Utah,65,North Dakota,95,25,40,,43,52,,12.5,159.0
2017-01-07,Troy,82,Georgia Southern,86,31,51,,37,49,,5.5,151.5
2017-01-07,UTEP,65,Southern Mississippi,73,31,34,,39,34,,2.0,131.0
2017-01-07,Utah,88,Arizona State,82,34,54,,37,45,,-4.5,156.5
2017-01-07,Western Carolina,57,UNC Greensboro,76,32,25,,38,38,,12.0,126.5
2017-01-07,Tennessee,70,Florida,83,33,37,,32,51,,12.5,146.5
2017-01-07,Nebraska-Omaha,101,South Dakota State,93,55,46,,34,59,,2.5,160.5
2017-01-07,Texas-Arlington,73,Texas State,81,39,34,,40,41,,-8.5,131.5
2017-01-07,Mississippi,88,Auburn,85,33,55,,41,44,,2.5,158.5
2017-01-07,Old Dominion,79,Western Kentucky,67,31,48,,35,32,,2.5,121.0
2017-01-07,Santa Clara,56,Loyola Marymount,66,28,28,,28,38,,3.5,128.5
2017-01-07,UNLV,63,Utah State,79,31,32,,37,42,,7.5,145.5
2017-01-07,Charlotte,93,Marshall,110,51,42,,51,59,,13.0,185.5
2017-01-07,Denver,83,IPFW,87,39,44,,43,44,,9.0,156.0
2017-01-07,Harvard,74,Dartmouth,58,33,41,,26,32,,-6.0,136.5
2017-01-07,James Madison,54,Northeastern,64,23,31,,30,34,,8.0,129.0
2017-01-07,Oklahoma State,57,Baylor,61,30,27,,25,36,,12.0,151.0
2017-01-07,Oregon,85,Washington State,66,37,48,,37,29,,-15.0,141.5
2017-01-07,Pennsylvania,52,Princeton,61,17,35,,34,27,,8.5,135.0
2017-01-07,Saint Peter's,54,Siena,56,31,23,,29,27,,5.5,133.0
2017-01-07,Towson,61,Elon,72,29,32,,33,39,,2.0,144.0
2017-01-07,UC Riverside,64,Long Beach State,70,32,32,,39,31,,10.5,138.5
2017-01-07,UNC Wilmington,91,Delaware,81,40,51,,35,46,,-14.5,141.0
2017-01-07,UTSA,69,Louisiana Tech,68,27,42,,37,31,,17.0,135.0
2017-01-07,Vanderbilt,56,Alabama,59,30,26,,30,29,,3.5,132.0
2017-01-07,Texas Tech,68,Kansas,85,27,41,,37,48,,11.5,145.5
2017-01-07,Marquette,81,Villanova,93,33,48,,44,49,,11.5,149.0
2017-01-07,Austin Peay,68,Jacksonville State,71,31,37,,30,41,,12.0,148.5
2017-01-07,Cal Poly,64,UC Davis,68,30,34,,34,34,,7.0,134.5
2017-01-07,Duquesne,81,La Salle,88,36,45,,36,52,,11.0,151.5
2017-01-07,Loyola-Chicago,78,Bradley,62,44,34,,31,31,,-5.0,137.5
2017-01-07,Southeast Missouri State,75,Belmont,87,36,39,,36,51,,15.0,148.0
2017-01-07,UAB,88,Rice,81,36,40,,36,40,,6.5,150.0
